2026-06-13 16:59:03 | DEBUG | model.models | [CalculationModel] Stored 20260520_124025 for RPI3/gps: C:\Pi_loc\20260520_Otter3\RPI3\gps\GPS_RPI3_20260520_124025_Hydro_6673.txt
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171115; queue_size=5
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171130; queue_size=6
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171145; queue_size=7
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171200; queue_size=8
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171215; queue_size=9
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171230; queue_size=10
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171245; queue_size=11
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171300; queue_size=12
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171315; queue_size=13
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171330; queue_size=14
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171345; queue_size=15
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171400; queue_size=16
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171415; queue_size=17
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171430; queue_size=18
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171445; queue_size=19
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171500; queue_size=20
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171515; queue_size=21
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171530; queue_size=22
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171545; queue_size=23
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171600; queue_size=24
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171615; queue_size=25
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171630; queue_size=26
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171645; queue_size=27
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171700; queue_size=28
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171715; queue_size=29
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171730; queue_size=30
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171745; queue_size=31
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171800; queue_size=32
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171815; queue_size=33
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171830; queue_size=34
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171845; queue_size=35
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171900; queue_size=36
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171915; queue_size=37
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171930; queue_size=38
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_171945; queue_size=39
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172000; queue_size=40
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172015; queue_size=41
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172030; queue_size=42
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172045; queue_size=43
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172100; queue_size=44
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172115; queue_size=45
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172130; queue_size=46
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172145; queue_size=47
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172200; queue_size=48
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172215; queue_size=49
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172230; queue_size=50
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172245; queue_size=51
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172300; queue_size=52
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172315; queue_size=53
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172330; queue_size=54
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172345; queue_size=55
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172400; queue_size=56
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172415; queue_size=57
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172430; queue_size=58
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172445; queue_size=59
2026-06-13 17:03:41 | DEBUG | utils.math_worker | [CalculationWorker] Job enqueued: 20260610_172500; queue_size=60
2026-06-13 17:03:41 | INFO | controller.controllers | [Calc] job_started 20260610_171015
2026-06-13 17:03:41 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170341_186635 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:41 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171015. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:41 | INFO | controller.controllers | [Calc] job_finished 20260610_171015 in 0.478 s
2026-06-13 17:03:41 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171015 because Est_pos_status=FAILED
2026-06-13 17:03:41 | INFO | controller.controllers | [Calc] job_started 20260610_171030
2026-06-13 17:03:41 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170341_672449 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:42 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171030. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:42 | INFO | controller.controllers | [Calc] job_finished 20260610_171030 in 0.489 s
2026-06-13 17:03:42 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171030 because Est_pos_status=FAILED
2026-06-13 17:03:42 | INFO | controller.controllers | [Calc] job_started 20260610_171045
2026-06-13 17:03:42 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170342_168020 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:42 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171045. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:42 | INFO | controller.controllers | [Calc] job_finished 20260610_171045 in 0.491 s
2026-06-13 17:03:42 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171045 because Est_pos_status=FAILED
2026-06-13 17:03:42 | INFO | controller.controllers | [Calc] job_started 20260610_171100
2026-06-13 17:03:42 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170342_659579 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:43 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171100. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:43 | INFO | controller.controllers | [Calc] job_finished 20260610_171100 in 0.487 s
2026-06-13 17:03:43 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171100 because Est_pos_status=FAILED
2026-06-13 17:03:43 | INFO | controller.controllers | [Calc] job_started 20260610_171115
2026-06-13 17:03:43 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170343_148969 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:43 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171115. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:43 | INFO | controller.controllers | [Calc] job_finished 20260610_171115 in 0.495 s
2026-06-13 17:03:43 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171115 because Est_pos_status=FAILED
2026-06-13 17:03:43 | INFO | controller.controllers | [Calc] job_started 20260610_171130
2026-06-13 17:03:43 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170343_644053 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:44 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171130. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:44 | INFO | controller.controllers | [Calc] job_finished 20260610_171130 in 0.488 s
2026-06-13 17:03:44 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171130 because Est_pos_status=FAILED
2026-06-13 17:03:44 | INFO | controller.controllers | [Calc] job_started 20260610_171145
2026-06-13 17:03:44 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170344_136496 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:44 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171145. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:44 | INFO | controller.controllers | [Calc] job_finished 20260610_171145 in 0.506 s
2026-06-13 17:03:44 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171145 because Est_pos_status=FAILED
2026-06-13 17:03:44 | INFO | controller.controllers | [Calc] job_started 20260610_171200
2026-06-13 17:03:44 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170344_641883 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:45 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171200. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:45 | INFO | controller.controllers | [Calc] job_finished 20260610_171200 in 0.486 s
2026-06-13 17:03:45 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171200 because Est_pos_status=FAILED
2026-06-13 17:03:45 | INFO | controller.controllers | [Calc] job_started 20260610_171215
2026-06-13 17:03:45 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170345_128465 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:45 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171215. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:45 | INFO | controller.controllers | [Calc] job_finished 20260610_171215 in 0.485 s
2026-06-13 17:03:45 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171215 because Est_pos_status=FAILED
2026-06-13 17:03:45 | INFO | controller.controllers | [Calc] job_started 20260610_171230
2026-06-13 17:03:45 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170345_615703 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:46 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171230. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:46 | INFO | controller.controllers | [Calc] job_finished 20260610_171230 in 0.495 s
2026-06-13 17:03:46 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171230 because Est_pos_status=FAILED
2026-06-13 17:03:46 | INFO | controller.controllers | [Calc] job_started 20260610_171245
2026-06-13 17:03:46 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170346_109705 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:46 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171245. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:46 | INFO | controller.controllers | [Calc] job_finished 20260610_171245 in 0.506 s
2026-06-13 17:03:46 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171245 because Est_pos_status=FAILED
2026-06-13 17:03:46 | INFO | controller.controllers | [Calc] job_started 20260610_171300
2026-06-13 17:03:46 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170346_619275 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:47 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171300. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:47 | INFO | controller.controllers | [Calc] job_finished 20260610_171300 in 0.534 s
2026-06-13 17:03:47 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171300 because Est_pos_status=FAILED
2026-06-13 17:03:47 | INFO | controller.controllers | [Calc] job_started 20260610_171315
2026-06-13 17:03:47 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170347_161354 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:47 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171315. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:47 | INFO | controller.controllers | [Calc] job_finished 20260610_171315 in 0.530 s
2026-06-13 17:03:47 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171315 because Est_pos_status=FAILED
2026-06-13 17:03:47 | INFO | controller.controllers | [Calc] job_started 20260610_171330
2026-06-13 17:03:47 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170347_689937 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:48 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171330. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:48 | INFO | controller.controllers | [Calc] job_finished 20260610_171330 in 0.557 s
2026-06-13 17:03:48 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171330 because Est_pos_status=FAILED
2026-06-13 17:03:48 | INFO | controller.controllers | [Calc] job_started 20260610_171345
2026-06-13 17:03:48 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170348_254032 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:48 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171345. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:48 | INFO | controller.controllers | [Calc] job_finished 20260610_171345 in 0.546 s
2026-06-13 17:03:48 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171345 because Est_pos_status=FAILED
2026-06-13 17:03:48 | INFO | controller.controllers | [Calc] job_started 20260610_171400
2026-06-13 17:03:48 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170348_796395 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:49 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171400. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:49 | INFO | controller.controllers | [Calc] job_finished 20260610_171400 in 0.497 s
2026-06-13 17:03:49 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171400 because Est_pos_status=FAILED
2026-06-13 17:03:49 | INFO | controller.controllers | [Calc] job_started 20260610_171415
2026-06-13 17:03:49 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170349_290985 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:49 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171415. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
calculation.algorithms.EstPosProcessFailed: estimate_pos failed with a Python exception in subprocess.
Error: ModuleNotFoundError("No module named 'oblicz_TDOA.oblicz_TDOA'")
Session log: C:\Code\ZOPBSP_Console\logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:49 | INFO | controller.controllers | [Calc] job_finished 20260610_171415 in 0.491 s
2026-06-13 17:03:49 | WARNING | controller.controllers | [CalculationController] Object1 not updated for job 20260610_171415 because Est_pos_status=FAILED
2026-06-13 17:03:49 | INFO | controller.controllers | [Calc] job_started 20260610_171430
2026-06-13 17:03:49 | INFO | calculation.algorithms | [ESTPOSAlgorithm] Starting Est_pos subprocess. run_id=20260613_170349_798448 log=logs\estpos_subprocess\estpos_session_20260613_165534.log
2026-06-13 17:03:50 | ERROR | utils.math_worker | [CalculationWorker] Est_pos failed for job 20260610_171430. The worker thread will continue with the next job.
Traceback (most recent call last):
  File "C:\Code\ZOPBSP_Console\utils\math_worker.py", line 216, in _compute
    est_pos_res = self.algo_est_pos.run(
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Code\ZOPBSP_Console\calculation\algorithms.py", line 255, in run
    raise EstPosProcessFailed(
